Query,Type,Time
c2,SumRDF,8417.0
c2,SumRDF,8436.0
c2,SumRDF,8635.0
c2,SumRDF,8589.0
c2,SumRDF,8579.0
c2,SumRDF,8559.0
c2,SumRDF,8558.0
c2,SumRDF,8557.0
c2,SumRDF,8413.0
c3,SumRDF,69406.0
c3,SumRDF,69406.0
c3,SumRDF,69257.0
c3,SumRDF,69118.0
c3,SumRDF,69427.0
c3,SumRDF,69142.0
c3,SumRDF,68947.0
c3,SumRDF,69441.0
c3,SumRDF,69246.0
c3,SumRDF,69252.0
c4,SumRDF,39567.0
c4,SumRDF,39567.0
c4,SumRDF,39567.0
c4,SumRDF,39479.0
c4,SumRDF,39609.0
c4,SumRDF,39398.0
c4,SumRDF,39685.0
c4,SumRDF,39485.0
c4,SumRDF,39645.0
c4,SumRDF,39488.0
c5,SumRDF,11157.0
c5,SumRDF,11157.0
c5,SumRDF,11067.0
c5,SumRDF,11009.0
c5,SumRDF,10987.0
c5,SumRDF,11077.0
c5,SumRDF,11074.0
c5,SumRDF,11188.0
c5,SumRDF,11342.0
c5,SumRDF,11302.0
f1,SumRDF,11.0
f1,SumRDF,11.0
f1,SumRDF,10.0
f1,SumRDF,11.0
f1,SumRDF,11.0
f1,SumRDF,14.0
f1,SumRDF,10.0
f1,SumRDF,11.0
f1,SumRDF,10.0
f1,SumRDF,12.0
f2,SumRDF,159.0
f2,SumRDF,159.0
f2,SumRDF,158.0
f2,SumRDF,157.0
f2,SumRDF,155.0
f2,SumRDF,170.0
f2,SumRDF,158.0
f2,SumRDF,157.0
f2,SumRDF,160.0
f2,SumRDF,156.0
f3,SumRDF,4.0
f3,SumRDF,4.0
f3,SumRDF,4.0
f3,SumRDF,3.0
f3,SumRDF,4.0
f3,SumRDF,4.0
f3,SumRDF,3.0
f3,SumRDF,4.0
f3,SumRDF,4.0
f3,SumRDF,4.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,1.0
f4,SumRDF,0.0
f5,SumRDF,47.0
f5,SumRDF,47.0
f5,SumRDF,46.0
f5,SumRDF,47.0
f5,SumRDF,47.0
f5,SumRDF,49.0
f5,SumRDF,46.0
f5,SumRDF,47.0
f5,SumRDF,46.0
f5,SumRDF,46.0
f6,SumRDF,3.0
f6,SumRDF,3.0
f6,SumRDF,3.0
f6,SumRDF,3.0
f6,SumRDF,3.0
f6,SumRDF,3.0
f6,SumRDF,3.0
f6,SumRDF,3.0
f6,SumRDF,4.0
f6,SumRDF,3.0
f7,SumRDF,30306.0
f7,SumRDF,30306.0
f7,SumRDF,30697.0
f7,SumRDF,30409.0
f7,SumRDF,30712.0
f7,SumRDF,30719.0
f7,SumRDF,30570.0
f7,SumRDF,30811.0
f7,SumRDF,30427.0
f7,SumRDF,30777.0
f8,SumRDF,6994.0
f8,SumRDF,6994.0
f8,SumRDF,6890.0
f8,SumRDF,6914.0
f8,SumRDF,6896.0
f8,SumRDF,6913.0
f8,SumRDF,6905.0
f8,SumRDF,6901.0
f8,SumRDF,6878.0
f8,SumRDF,6909.0
q2,SumRDF,67184.0
q2,SumRDF,67184.0
q2,SumRDF,66913.0
q2,SumRDF,67081.0
q2,SumRDF,67269.0
q2,SumRDF,66888.0
q2,SumRDF,67096.0
q2,SumRDF,67072.0
q2,SumRDF,67173.0
q2,SumRDF,67049.0
q4,SumRDF,1.0
q4,SumRDF,1.0
q4,SumRDF,1.0
q4,SumRDF,0.0
q4,SumRDF,1.0
q4,SumRDF,1.0
q4,SumRDF,1.0
q4,SumRDF,0.0
q4,SumRDF,1.0
q4,SumRDF,1.0
q7,SumRDF,1.0
q7,SumRDF,0.0
q7,SumRDF,1.0
q7,SumRDF,1.0
q7,SumRDF,0.0
q7,SumRDF,1.0
q7,SumRDF,1.0
q7,SumRDF,0.0
q7,SumRDF,1.0
q7,SumRDF,1.0
q8,SumRDF,48.0
q8,SumRDF,48.0
q8,SumRDF,45.0
q8,SumRDF,45.0
q8,SumRDF,48.0
q8,SumRDF,45.0
q8,SumRDF,45.0
q8,SumRDF,45.0
q8,SumRDF,47.0
q8,SumRDF,45.0
q9,SumRDF,38871.0
q9,SumRDF,38871.0
q9,SumRDF,39348.0
q9,SumRDF,39139.0
q9,SumRDF,39244.0
q9,SumRDF,39367.0
q9,SumRDF,39122.0
q9,SumRDF,39367.0
q9,SumRDF,39026.0
q9,SumRDF,39069.0
q12,SumRDF,3.0
q12,SumRDF,3.0
q12,SumRDF,3.0
q12,SumRDF,3.0
q12,SumRDF,2.0
q12,SumRDF,3.0
q12,SumRDF,3.0
q12,SumRDF,3.0
q12,SumRDF,3.0
q12,SumRDF,3.0
s1,SumRDF,1.0
s1,SumRDF,1.0
s1,SumRDF,0.0
s1,SumRDF,1.0
s1,SumRDF,0.0
s1,SumRDF,1.0
s1,SumRDF,1.0
s1,SumRDF,0.0
s1,SumRDF,1.0
s1,SumRDF,1.0
s2,SumRDF,1.0
s2,SumRDF,0.0
s2,SumRDF,1.0
s2,SumRDF,1.0
s2,SumRDF,1.0
s2,SumRDF,2.0
s2,SumRDF,2.0
s2,SumRDF,1.0
s2,SumRDF,1.0
s2,SumRDF,0.0
s3,SumRDF,6797.0
s3,SumRDF,6797.0
s3,SumRDF,6793.0
s3,SumRDF,6747.0
s3,SumRDF,7001.0
s3,SumRDF,6792.0
s3,SumRDF,6742.0
s3,SumRDF,6780.0
s3,SumRDF,6860.0
s3,SumRDF,6856.0
s4,SumRDF,715.0
s4,SumRDF,715.0
s4,SumRDF,713.0
s4,SumRDF,711.0
s4,SumRDF,712.0
s4,SumRDF,711.0
s4,SumRDF,710.0
s4,SumRDF,713.0
s4,SumRDF,712.0
s4,SumRDF,714.0
s5,SumRDF,2537.0
s5,SumRDF,2537.0
s5,SumRDF,2536.0
s5,SumRDF,2638.0
s5,SumRDF,2712.0
s5,SumRDF,2547.0
s5,SumRDF,2549.0
s5,SumRDF,2540.0
s5,SumRDF,2556.0
s5,SumRDF,2548.0
s6,SumRDF,813.0
s6,SumRDF,813.0
s6,SumRDF,811.0
s6,SumRDF,812.0
s6,SumRDF,814.0
s6,SumRDF,809.0
s6,SumRDF,811.0
s6,SumRDF,816.0
s6,SumRDF,813.0
s6,SumRDF,815.0
