Query,Type,Time
s8,GDB,1.0
s8,GDB,1.0
s8,GDB,2.0
s8,GDB,1.0
s8,GDB,1.0
s8,GDB,1.0
s8,GDB,1.0
s8,GDB,0.0
s9,SS,14.0
s9,SS,13.0
s9,SS,13.0
s9,SS,12.0
s9,SS,12.0
s9,SS,12.0
s9,SS,12.0
s9,SS,12.0
s9,SS,13.0
s9,SS,17.0
s9,GS,8.0
s9,GS,5.0
s9,GS,6.0
s9,GS,6.0
s9,GS,5.0
s9,GS,5.0
s9,GS,4.0
s9,GS,5.0
s9,GS,4.0
s9,GS,5.0
s9,Jena,1.0
s9,Jena,2.0
s9,Jena,2.0
s9,Jena,2.0
s9,Jena,2.0
s9,Jena,2.0
s9,Jena,2.0
s9,Jena,2.0
s9,Jena,1.0
s9,Jena,2.0
s9,GDB,1.0
s9,GDB,0.0
s9,GDB,1.0
s9,GDB,1.0
s9,GDB,0.0
s9,GDB,0.0
s9,GDB,0.0
s9,GDB,0.0
s9,GDB,0.0
s9,GDB,0.0
s10,SS,9.0
s10,SS,9.0
s10,SS,8.0
s10,SS,8.0
s10,SS,9.0
s10,SS,8.0
s10,SS,8.0
s10,SS,9.0
s10,SS,8.0
s10,SS,9.0
s10,GS,5.0
s10,GS,5.0
s10,GS,4.0
s10,GS,4.0
s10,GS,5.0
s10,GS,4.0
s10,GS,4.0
s10,GS,4.0
s10,GS,4.0
s10,GS,4.0
s10,Jena,1.0
s10,Jena,1.0
s10,Jena,1.0
s10,Jena,1.0
s10,Jena,1.0
s10,Jena,1.0
s10,Jena,1.0
s10,Jena,1.0
s10,Jena,1.0
s10,Jena,1.0
s10,GDB,0.0
s10,GDB,1.0
s10,GDB,0.0
s10,GDB,0.0
s10,GDB,1.0
s10,GDB,1.0
s10,GDB,1.0
s10,GDB,1.0
s10,GDB,1.0
s10,GDB,1.0
s11,SS,110.0
s11,SS,28.0
s11,SS,18.0
s11,SS,16.0
s11,SS,18.0
s11,SS,13.0
s11,SS,13.0
s11,SS,11.0
s11,SS,12.0
s11,SS,12.0
s11,GS,56.0
s11,GS,11.0
s11,GS,10.0
s11,GS,9.0
s11,GS,8.0
s11,GS,7.0
s11,GS,7.0
s11,GS,8.0
s11,GS,7.0
s11,GS,6.0
s11,Jena,79.0
s11,Jena,3.0
s11,Jena,3.0
s11,Jena,2.0
s11,Jena,3.0
s11,Jena,2.0
s11,Jena,2.0
s11,Jena,2.0
s11,Jena,2.0
s11,Jena,2.0
s11,GDB,6.0
s11,GDB,1.0
s11,GDB,1.0
s11,GDB,2.0
s11,GDB,2.0
s11,GDB,1.0
s11,GDB,1.0
s11,GDB,1.0
s11,GDB,1.0
s11,GDB,1.0
s12,SS,12.0
s12,SS,9.0
s12,SS,9.0
s12,SS,9.0
s12,SS,9.0
s12,SS,9.0
s12,SS,8.0
s12,SS,9.0
s12,SS,8.0
