Query,Type,Time
s11,GS,25.0
s11,GS,25.0
s11,GS,24.0
s11,GS,24.0
s11,GS,24.0
s11,GS,52.0
s11,Jena,147.0
s11,Jena,269.0
s11,Jena,57.0
s11,Jena,41.0
s11,Jena,52.0
s11,Jena,14.0
s11,Jena,78.0
s11,Jena,51.0
s11,Jena,72.0
s11,Jena,124.0
s11,GDB,122.0
s11,GDB,13.0
s11,GDB,12.0
s11,GDB,9.0
s11,GDB,8.0
s11,GDB,8.0
s11,GDB,8.0
s11,GDB,8.0
s11,GDB,8.0
s11,GDB,8.0
s12,SS,1.0
s12,SS,1.0
s12,SS,0.0
s12,SS,0.0
s12,SS,1.0
s12,SS,1.0
s12,SS,1.0
s12,SS,1.0
s12,SS,1.0
s12,SS,0.0
s12,GS,1.0
s12,GS,1.0
s12,GS,0.0
s12,GS,0.0
s12,GS,1.0
s12,GS,0.0
s12,GS,1.0
s12,GS,1.0
s12,GS,1.0
s12,GS,0.0
s12,Jena,67.0
s12,Jena,1.0
s12,Jena,0.0
s12,Jena,0.0
s12,Jena,1.0
s12,Jena,1.0
s12,Jena,0.0
s12,Jena,0.0
s12,Jena,1.0
s12,Jena,0.0
s12,GDB,1.0
s12,GDB,0.0
s12,GDB,0.0
s12,GDB,0.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,1.0
s12,GDB,1.0
c1,CS,269.0
c1,CS,269.0
c1,CS,269.0
c1,CS,269.0
c1,CS,270.0
c1,CS,269.0
c1,CS,268.0
c1,CS,271.0
c1,CS,268.0
c1,CS,269.0
c2,CS,305.0
c2,CS,305.0
c2,CS,300.0
c2,CS,312.0
c2,CS,301.0
c2,CS,300.0
c2,CS,300.0
c2,CS,302.0
c2,CS,303.0
c2,CS,305.0
c3,CS,6.0
c3,CS,6.0
c3,CS,5.0
c3,CS,6.0
c3,CS,6.0
c3,CS,6.0
c3,CS,6.0
c3,CS,6.0
c3,CS,6.0
c3,CS,6.0
f1,CS,3715.0
f1,CS,3715.0
f1,CS,3716.0
f1,CS,3748.0
f1,CS,3727.0
f1,CS,3721.0
f1,CS,3720.0
f1,CS,3708.0
f1,CS,3733.0
f1,CS,3784.0
f2,CS,544.0
f2,CS,544.0
f2,CS,547.0
f2,CS,545.0
f2,CS,545.0
f2,CS,547.0
f2,CS,548.0
f2,CS,547.0
f2,CS,544.0
f2,CS,547.0
f3,CS,1069.0
f3,CS,1062.0
f3,CS,1062.0
f3,CS,1072.0
f3,CS,1061.0
f3,CS,1061.0
f3,CS,1067.0
f3,CS,1061.0
f3,CS,1067.0
f3,CS,1070.0
f4,CS,3090.0
f4,CS,3090.0
f4,CS,3093.0
f4,CS,3137.0
f4,CS,3068.0
f4,CS,3092.0
f4,CS,3104.0
f4,CS,3086.0
f4,CS,3075.0
f4,CS,3100.0
f5,CS,226.0
f5,CS,226.0
f5,CS,223.0
f5,CS,220.0
f5,CS,222.0
f5,CS,221.0
f5,CS,222.0
f5,CS,223.0
f5,CS,222.0
f5,CS,222.0
s1,CS,28170.0
s1,CS,28170.0
s1,CS,28407.0
s1,CS,28419.0
s1,CS,28621.0
s1,CS,28359.0
s1,CS,28373.0
s1,CS,28482.0
s1,CS,28407.0
s1,CS,28451.0
s2,CS,12348.0
s2,CS,12348.0
s2,CS,11857.0
s2,CS,11757.0
s2,CS,11471.0
s2,CS,11592.0
s2,CS,11599.0
s2,CS,11307.0
s2,CS,11446.0
s2,CS,11424.0
s3,CS,1090.0
s3,CS,1090.0
s3,CS,1093.0
s3,CS,1095.0
s3,CS,1087.0
s3,CS,1090.0
s3,CS,1098.0
s3,CS,1084.0
s3,CS,1084.0
s3,CS,1086.0
s4,CS,2716.0
s4,CS,2716.0
s4,CS,2730.0
s4,CS,2734.0
s4,CS,2697.0
s4,CS,2701.0
s4,CS,2713.0
s4,CS,2752.0
s4,CS,2874.0
s4,CS,2795.0
s5,CS,147.0
s5,CS,147.0
s5,CS,144.0
s5,CS,147.0
s5,CS,144.0
s5,CS,144.0
s5,CS,146.0
s5,CS,144.0
s5,CS,147.0
s5,CS,144.0
s6,CS,16734.0
s6,CS,16752.0
s6,CS,16896.0
s6,CS,16947.0
s6,CS,16909.0
s6,CS,16985.0
s6,CS,17081.0
s6,CS,17064.0
s6,CS,17021.0
s6,CS,17042.0
s7,CS,21646.0
s7,CS,21542.0
s7,CS,21561.0
s7,CS,21622.0
s7,CS,21742.0
